country,code,GDP,year,metric,value,lat,lon
Laos,LAO,8621,2017,Regulatory Quality,-0.73,18,105
Laos,LAO,8621,2017,Rule of Law,-0.89,18,105
Laos,LAO,8621,2017,Voice and Accountability,-1.75,18,105
Laos,LAO,8621,2018,Control of Corruption,-0.97,18,105
Laos,LAO,8621,2018,Government Effectiveness,-0.67,18,105
Laos,LAO,8621,2018,Political Stability and Absence of Violence/Terrorism,0.41,18,105
Laos,LAO,8621,2018,Regulatory Quality,-0.79,18,105
Laos,LAO,8621,2018,Rule of Law,-0.85,18,105
Laos,LAO,8621,2018,Voice and Accountability,-1.75,18,105
Laos,LAO,8621,2019,Control of Corruption,-1.06,18,105
Laos,LAO,8621,2019,Government Effectiveness,-0.78,18,105
Laos,LAO,8621,2019,Political Stability and Absence of Violence/Terrorism,0.52,18,105
Laos,LAO,8621,2019,Regulatory Quality,-0.73,18,105
Laos,LAO,8621,2019,Rule of Law,-0.95,18,105
Laos,LAO,8621,2019,Voice and Accountability,-1.82,18,105
Laos,LAO,8621,2020,Control of Corruption,-1.07,18,105
Laos,LAO,8621,2020,Government Effectiveness,-0.75,18,105
Laos,LAO,8621,2020,Political Stability and Absence of Violence/Terrorism,0.68,18,105
Laos,LAO,8621,2020,Regulatory Quality,-0.82,18,105
Laos,LAO,8621,2020,Rule of Law,-0.86,18,105
Laos,LAO,8621,2020,Voice and Accountability,-1.79,18,105
Laos,LAO,8621,2021,Control of Corruption,-1.04,18,105
Laos,LAO,8621,2021,Government Effectiveness,-0.62,18,105
Laos,LAO,8621,2021,Political Stability and Absence of Violence/Terrorism,0.73,18,105
Laos,LAO,8621,2021,Regulatory Quality,-0.89,18,105
Laos,LAO,8621,2021,Rule of Law,-0.64,18,105
Laos,LAO,8621,2021,Voice and Accountability,-1.68,18,105
Latvia,LVA,34444,2012,Control of Corruption,0.24,57,25
Latvia,LVA,34444,2012,Government Effectiveness,0.83,57,25
Latvia,LVA,34444,2012,Political Stability and Absence of Violence/Terrorism,0.45,57,25
Latvia,LVA,34444,2012,Regulatory Quality,1.01,57,25
Latvia,LVA,34444,2012,Rule of Law,0.78,57,25
Latvia,LVA,34444,2012,Voice and Accountability,0.78,57,25
Latvia,LVA,34444,2013,Control of Corruption,0.32,57,25
Latvia,LVA,34444,2013,Government Effectiveness,0.88,57,25
Latvia,LVA,34444,2013,Political Stability and Absence of Violence/Terrorism,0.59,57,25
Latvia,LVA,34444,2013,Regulatory Quality,1.04,57,25
Latvia,LVA,34444,2013,Rule of Law,0.76,57,25
Latvia,LVA,34444,2013,Voice and Accountability,0.77,57,25
Latvia,LVA,34444,2014,Control of Corruption,0.41,57,25
Latvia,LVA,34444,2014,Government Effectiveness,0.95,57,25
Latvia,LVA,34444,2014,Political Stability and Absence of Violence/Terrorism,0.49,57,25
Latvia,LVA,34444,2014,Regulatory Quality,1.17,57,25
Latvia,LVA,34444,2014,Rule of Law,0.87,57,25
Latvia,LVA,34444,2014,Voice and Accountability,0.85,57,25
Latvia,LVA,34444,2015,Control of Corruption,0.46,57,25
Latvia,LVA,34444,2015,Government Effectiveness,1.09,57,25
Latvia,LVA,34444,2015,Political Stability and Absence of Violence/Terrorism,0.44,57,25
Latvia,LVA,34444,2015,Regulatory Quality,1.08,57,25
Latvia,LVA,34444,2015,Rule of Law,0.79,57,25
Latvia,LVA,34444,2015,Voice and Accountability,0.85,57,25
Latvia,LVA,34444,2016,Control of Corruption,0.43,57,25
Latvia,LVA,34444,2016,Government Effectiveness,1,57,25
Latvia,LVA,34444,2016,Political Stability and Absence of Violence/Terrorism,0.48,57,25
Latvia,LVA,34444,2016,Regulatory Quality,1.08,57,25
Latvia,LVA,34444,2016,Rule of Law,0.95,57,25
Latvia,LVA,34444,2016,Voice and Accountability,0.84,57,25
Latvia,LVA,34444,2017,Control of Corruption,0.53,57,25
Latvia,LVA,34444,2017,Government Effectiveness,0.9,57,25
Latvia,LVA,34444,2017,Political Stability and Absence of Violence/Terrorism,0.46,57,25
Latvia,LVA,34444,2017,Regulatory Quality,1.15,57,25
Latvia,LVA,34444,2017,Rule of Law,0.93,57,25
Latvia,LVA,34444,2017,Voice and Accountability,0.8,57,25
Latvia,LVA,34444,2018,Control of Corruption,0.32,57,25
Latvia,LVA,34444,2018,Government Effectiveness,1.04,57,25
Latvia,LVA,34444,2018,Political Stability and Absence of Violence/Terrorism,0.41,57,25
Latvia,LVA,34444,2018,Regulatory Quality,1.14,57,25
Latvia,LVA,34444,2018,Rule of Law,0.95,57,25
Latvia,LVA,34444,2018,Voice and Accountability,0.78,57,25
Latvia,LVA,34444,2019,Control of Corruption,0.51,57,25
Latvia,LVA,34444,2019,Government Effectiveness,1.1,57,25
Latvia,LVA,34444,2019,Political Stability and Absence of Violence/Terrorism,0.44,57,25
Latvia,LVA,34444,2019,Regulatory Quality,1.19,57,25
Latvia,LVA,34444,2019,Rule of Law,1.01,57,25
Latvia,LVA,34444,2019,Voice and Accountability,0.86,57,25
Latvia,LVA,34444,2020,Control of Corruption,0.72,57,25
Latvia,LVA,34444,2020,Government Effectiveness,0.87,57,25
Latvia,LVA,34444,2020,Political Stability and Absence of Violence/Terrorism,0.47,57,25
Latvia,LVA,34444,2020,Regulatory Quality,1.19,57,25
Latvia,LVA,34444,2020,Rule of Law,0.95,57,25
Latvia,LVA,34444,2020,Voice and Accountability,0.87,57,25
Latvia,LVA,34444,2021,Control of Corruption,0.75,57,25
Latvia,LVA,34444,2021,Government Effectiveness,0.87,57,25
Latvia,LVA,34444,2021,Political Stability and Absence of Violence/Terrorism,0.69,57,25
Latvia,LVA,34444,2021,Regulatory Quality,1.22,57,25
Latvia,LVA,34444,2021,Rule of Law,0.98,57,25
Latvia,LVA,34444,2021,Voice and Accountability,0.91,57,25
Lebanon,LBN,14257,2012,Control of Corruption,-0.87,33.8333,35.8333
Lebanon,LBN,14257,2012,Government Effectiveness,-0.23,33.8333,35.8333
Lebanon,LBN,14257,2012,Political Stability and Absence of Violence/Terrorism,-1.66,33.8333,35.8333
Lebanon,LBN,14257,2012,Regulatory Quality,-0.14,33.8333,35.8333
Lebanon,LBN,14257,2012,Rule of Law,-0.7,33.8333,35.8333
Lebanon,LBN,14257,2012,Voice and Accountability,-0.39,33.8333,35.8333
Lebanon,LBN,14257,2013,Control of Corruption,-0.92,33.8333,35.8333
Lebanon,LBN,14257,2013,Government Effectiveness,-0.3,33.8333,35.8333
Lebanon,LBN,14257,2013,Political Stability and Absence of Violence/Terrorism,-1.69,33.8333,35.8333
Lebanon,LBN,14257,2013,Regulatory Quality,-0.08,33.8333,35.8333
Lebanon,LBN,14257,2013,Rule of Law,-0.73,33.8333,35.8333
Lebanon,LBN,14257,2013,Voice and Accountability,-0.4,33.8333,35.8333
Lebanon,LBN,14257,2014,Control of Corruption,-1.04,33.8333,35.8333
Lebanon,LBN,14257,2014,Government Effectiveness,-0.25,33.8333,35.8333
Lebanon,LBN,14257,2014,Political Stability and Absence of Violence/Terrorism,-1.7,33.8333,35.8333
Lebanon,LBN,14257,2014,Regulatory Quality,-0.3,33.8333,35.8333
Lebanon,LBN,14257,2014,Rule of Law,-0.72,33.8333,35.8333
Lebanon,LBN,14257,2014,Voice and Accountability,-0.42,33.8333,35.8333
Lebanon,LBN,14257,2015,Control of Corruption,-0.88,33.8333,35.8333
Lebanon,LBN,14257,2015,Government Effectiveness,-0.36,33.8333,35.8333
Lebanon,LBN,14257,2015,Political Stability and Absence of Violence/Terrorism,-1.7,33.8333,35.8333
Lebanon,LBN,14257,2015,Regulatory Quality,-0.35,33.8333,35.8333
Lebanon,LBN,14257,2015,Rule of Law,-0.79,33.8333,35.8333
Lebanon,LBN,14257,2015,Voice and Accountability,-0.46,33.8333,35.8333
Lebanon,LBN,14257,2016,Control of Corruption,-0.97,33.8333,35.8333
Lebanon,LBN,14257,2016,Government Effectiveness,-0.44,33.8333,35.8333
Lebanon,LBN,14257,2016,Political Stability and Absence of Violence/Terrorism,-1.62,33.8333,35.8333
Lebanon,LBN,14257,2016,Regulatory Quality,-0.4,33.8333,35.8333
Lebanon,LBN,14257,2016,Rule of Law,-0.8,33.8333,35.8333
Lebanon,LBN,14257,2016,Voice and Accountability,-0.52,33.8333,35.8333
Lebanon,LBN,14257,2017,Control of Corruption,-1.01,33.8333,35.8333
Lebanon,LBN,14257,2017,Government Effectiveness,-0.42,33.8333,35.8333
Lebanon,LBN,14257,2017,Political Stability and Absence of Violence/Terrorism,-1.63,33.8333,35.8333
Lebanon,LBN,14257,2017,Regulatory Quality,-0.36,33.8333,35.8333
Lebanon,LBN,14257,2017,Rule of Law,-0.79,33.8333,35.8333
Lebanon,LBN,14257,2017,Voice and Accountability,-0.58,33.8333,35.8333
Lebanon,LBN,14257,2018,Control of Corruption,-1.11,33.8333,35.8333
Lebanon,LBN,14257,2018,Government Effectiveness,-0.64,33.8333,35.8333
Lebanon,LBN,14257,2018,Political Stability and Absence of Violence/Terrorism,-1.63,33.8333,35.8333
Lebanon,LBN,14257,2018,Regulatory Quality,-0.44,33.8333,35.8333
Lebanon,LBN,14257,2018,Rule of Law,-0.77,33.8333,35.8333
Lebanon,LBN,14257,2018,Voice and Accountability,-0.52,33.8333,35.8333
Lebanon,LBN,14257,2019,Control of Corruption,-1.15,33.8333,35.8333
Lebanon,LBN,14257,2019,Government Effectiveness,-0.78,33.8333,35.8333
Lebanon,LBN,14257,2019,Political Stability and Absence of Violence/Terrorism,-1.67,33.8333,35.8333
Lebanon,LBN,14257,2019,Regulatory Quality,-0.51,33.8333,35.8333
Lebanon,LBN,14257,2019,Rule of Law,-0.83,33.8333,35.8333
Lebanon,LBN,14257,2019,Voice and Accountability,-0.52,33.8333,35.8333
Lebanon,LBN,14257,2020,Control of Corruption,-1.16,33.8333,35.8333
Lebanon,LBN,14257,2020,Government Effectiveness,-1.18,33.8333,35.8333
Lebanon,LBN,14257,2020,Political Stability and Absence of Violence/Terrorism,-1.62,33.8333,35.8333
Lebanon,LBN,14257,2020,Regulatory Quality,-0.75,33.8333,35.8333
Lebanon,LBN,14257,2020,Rule of Law,-0.89,33.8333,35.8333
Lebanon,LBN,14257,2020,Voice and Accountability,-0.55,33.8333,35.8333
Lebanon,LBN,14257,2021,Control of Corruption,-1.23,33.8333,35.8333
Lebanon,LBN,14257,2021,Government Effectiveness,-1.29,33.8333,35.8333
Lebanon,LBN,14257,2021,Political Stability and Absence of Violence/Terrorism,-1.49,33.8333,35.8333
Lebanon,LBN,14257,2021,Regulatory Quality,-0.88,33.8333,35.8333
Lebanon,LBN,14257,2021,Rule of Law,-1.07,33.8333,35.8333
Lebanon,LBN,14257,2021,Voice and Accountability,-0.63,33.8333,35.8333
Lesotho,LSO,2522,2012,Control of Corruption,0.13,-29.5,28.5
Lesotho,LSO,2522,2012,Government Effectiveness,-0.42,-29.5,28.5
Lesotho,LSO,2522,2012,Political Stability and Absence of Violence/Terrorism,0.27,-29.5,28.5
Lesotho,LSO,2522,2012,Regulatory Quality,-0.54,-29.5,28.5
Lesotho,LSO,2522,2012,Rule of Law,-0.27,-29.5,28.5
Lesotho,LSO,2522,2012,Voice and Accountability,0.07,-29.5,28.5
Lesotho,LSO,2522,2013,Control of Corruption,0.28,-29.5,28.5
Lesotho,LSO,2522,2013,Government Effectiveness,-0.46,-29.5,28.5
Lesotho,LSO,2522,2013,Political Stability and Absence of Violence/Terrorism,0.34,-29.5,28.5
Lesotho,LSO,2522,2013,Regulatory Quality,-0.38,-29.5,28.5
Lesotho,LSO,2522,2013,Rule of Law,-0.2,-29.5,28.5
Lesotho,LSO,2522,2013,Voice and Accountability,0.12,-29.5,28.5
Lesotho,LSO,2522,2014,Control of Corruption,0.2,-29.5,28.5
Lesotho,LSO,2522,2014,Government Effectiveness,-0.59,-29.5,28.5
Lesotho,LSO,2522,2014,Political Stability and Absence of Violence/Terrorism,-0.33,-29.5,28.5
Lesotho,LSO,2522,2014,Regulatory Quality,-0.44,-29.5,28.5
Lesotho,LSO,2522,2014,Rule of Law,-0.21,-29.5,28.5
Lesotho,LSO,2522,2014,Voice and Accountability,0.16,-29.5,28.5
Lesotho,LSO,2522,2015,Control of Corruption,0.04,-29.5,28.5
Lesotho,LSO,2522,2015,Government Effectiveness,-0.72,-29.5,28.5
Lesotho,LSO,2522,2015,Political Stability and Absence of Violence/Terrorism,-0.31,-29.5,28.5
Lesotho,LSO,2522,2015,Regulatory Quality,-0.44,-29.5,28.5
Lesotho,LSO,2522,2015,Rule of Law,-0.18,-29.5,28.5
Lesotho,LSO,2522,2015,Voice and Accountability,0.11,-29.5,28.5
Lesotho,LSO,2522,2016,Control of Corruption,-0.03,-29.5,28.5
Lesotho,LSO,2522,2016,Government Effectiveness,-0.84,-29.5,28.5
Lesotho,LSO,2522,2016,Political Stability and Absence of Violence/Terrorism,-0.24,-29.5,28.5
Lesotho,LSO,2522,2016,Regulatory Quality,-0.45,-29.5,28.5
Lesotho,LSO,2522,2016,Rule of Law,-0.17,-29.5,28.5
Lesotho,LSO,2522,2016,Voice and Accountability,-0.01,-29.5,28.5
Lesotho,LSO,2522,2017,Control of Corruption,-0.03,-29.5,28.5
Lesotho,LSO,2522,2017,Government Effectiveness,-0.89,-29.5,28.5
Lesotho,LSO,2522,2017,Political Stability and Absence of Violence/Terrorism,-0.19,-29.5,28.5
Lesotho,LSO,2522,2017,Regulatory Quality,-0.37,-29.5,28.5
Lesotho,LSO,2522,2017,Rule of Law,-0.28,-29.5,28.5
Lesotho,LSO,2522,2017,Voice and Accountability,-0.01,-29.5,28.5
Lesotho,LSO,2522,2018,Control of Corruption,-0.11,-29.5,28.5
Lesotho,LSO,2522,2018,Government Effectiveness,-0.89,-29.5,28.5
Lesotho,LSO,2522,2018,Political Stability and Absence of Violence/Terrorism,-0.18,-29.5,28.5
Lesotho,LSO,2522,2018,Regulatory Quality,-0.54,-29.5,28.5
Lesotho,LSO,2522,2018,Rule of Law,-0.35,-29.5,28.5
Lesotho,LSO,2522,2018,Voice and Accountability,0,-29.5,28.5
Lesotho,LSO,2522,2019,Control of Corruption,-0.1,-29.5,28.5
Lesotho,LSO,2522,2019,Government Effectiveness,-0.87,-29.5,28.5
Lesotho,LSO,2522,2019,Political Stability and Absence of Violence/Terrorism,-0.42,-29.5,28.5
Lesotho,LSO,2522,2019,Regulatory Quality,-0.59,-29.5,28.5
Lesotho,LSO,2522,2019,Rule of Law,-0.4,-29.5,28.5
Lesotho,LSO,2522,2019,Voice and Accountability,-0.02,-29.5,28.5
Lesotho,LSO,2522,2020,Control of Corruption,-0.11,-29.5,28.5
Lesotho,LSO,2522,2020,Government Effectiveness,-0.95,-29.5,28.5
Lesotho,LSO,2522,2020,Political Stability and Absence of Violence/Terrorism,-0.25,-29.5,28.5
Lesotho,LSO,2522,2020,Regulatory Quality,-0.65,-29.5,28.5
Lesotho,LSO,2522,2020,Rule of Law,-0.47,-29.5,28.5
Lesotho,LSO,2522,2020,Voice and Accountability,-0.01,-29.5,28.5
Lesotho,LSO,2522,2021,Control of Corruption,-0.32,-29.5,28.5
Lesotho,LSO,2522,2021,Government Effectiveness,-0.91,-29.5,28.5
Lesotho,LSO,2522,2021,Political Stability and Absence of Violence/Terrorism,-0.22,-29.5,28.5
Lesotho,LSO,2522,2021,Regulatory Quality,-0.74,-29.5,28.5
Lesotho,LSO,2522,2021,Rule of Law,-0.41,-29.5,28.5
Lesotho,LSO,2522,2021,Voice and Accountability,-0.02,-29.5,28.5
Liberia,LBR,1564,2012,Control of Corruption,-0.61,6.5,-9.5
Liberia,LBR,1564,2012,Government Effectiveness,-1.17,6.5,-9.5
Liberia,LBR,1564,2012,Political Stability and Absence of Violence/Terrorism,-0.48,6.5,-9.5
Liberia,LBR,1564,2012,Regulatory Quality,-1.05,6.5,-9.5
Liberia,LBR,1564,2012,Rule of Law,-0.89,6.5,-9.5
Liberia,LBR,1564,2012,Voice and Accountability,-0.31,6.5,-9.5
Liberia,LBR,1564,2013,Control of Corruption,-0.72,6.5,-9.5
Liberia,LBR,1564,2013,Government Effectiveness,-1.37,6.5,-9.5
Liberia,LBR,1564,2013,Political Stability and Absence of Violence/Terrorism,-0.48,6.5,-9.5
Liberia,LBR,1564,2013,Regulatory Quality,-0.92,6.5,-9.5
Liberia,LBR,1564,2013,Rule of Law,-0.88,6.5,-9.5
Liberia,LBR,1564,2013,Voice and Accountability,-0.39,6.5,-9.5
Liberia,LBR,1564,2014,Control of Corruption,-0.78,6.5,-9.5
Liberia,LBR,1564,2014,Government Effectiveness,-1.35,6.5,-9.5
Liberia,LBR,1564,2014,Political Stability and Absence of Violence/Terrorism,-0.62,6.5,-9.5
Liberia,LBR,1564,2014,Regulatory Quality,-0.88,6.5,-9.5
Liberia,LBR,1564,2014,Rule of Law,-0.8,6.5,-9.5
Liberia,LBR,1564,2014,Voice and Accountability,-0.28,6.5,-9.5
Liberia,LBR,1564,2015,Control of Corruption,-0.64,6.5,-9.5
Liberia,LBR,1564,2015,Government Effectiveness,-1.34,6.5,-9.5
Liberia,LBR,1564,2015,Political Stability and Absence of Violence/Terrorism,-0.82,6.5,-9.5
Liberia,LBR,1564,2015,Regulatory Quality,-0.88,6.5,-9.5
Liberia,LBR,1564,2015,Rule of Law,-0.86,6.5,-9.5
Liberia,LBR,1564,2015,Voice and Accountability,-0.23,6.5,-9.5
Liberia,LBR,1564,2016,Control of Corruption,-0.72,6.5,-9.5
Liberia,LBR,1564,2016,Government Effectiveness,-1.29,6.5,-9.5
Liberia,LBR,1564,2016,Political Stability and Absence of Violence/Terrorism,-0.44,6.5,-9.5
Liberia,LBR,1564,2016,Regulatory Quality,-0.97,6.5,-9.5
Liberia,LBR,1564,2016,Rule of Law,-0.95,6.5,-9.5
Liberia,LBR,1564,2016,Voice and Accountability,-0.11,6.5,-9.5
Liberia,LBR,1564,2017,Control of Corruption,-0.67,6.5,-9.5
Liberia,LBR,1564,2017,Government Effectiveness,-1.34,6.5,-9.5
Liberia,LBR,1564,2017,Political Stability and Absence of Violence/Terrorism,-0.33,6.5,-9.5
Liberia,LBR,1564,2017,Regulatory Quality,-0.97,6.5,-9.5
Liberia,LBR,1564,2017,Rule of Law,-0.96,6.5,-9.5
Liberia,LBR,1564,2017,Voice and Accountability,0.04,6.5,-9.5
Liberia,LBR,1564,2018,Control of Corruption,-0.85,6.5,-9.5
Liberia,LBR,1564,2018,Government Effectiveness,-1.31,6.5,-9.5
Liberia,LBR,1564,2018,Political Stability and Absence of Violence/Terrorism,-0.21,6.5,-9.5
Liberia,LBR,1564,2018,Regulatory Quality,-0.98,6.5,-9.5
Liberia,LBR,1564,2018,Rule of Law,-0.98,6.5,-9.5
Liberia,LBR,1564,2018,Voice and Accountability,-0.03,6.5,-9.5
Liberia,LBR,1564,2019,Control of Corruption,-0.9,6.5,-9.5
Liberia,LBR,1564,2019,Government Effectiveness,-1.37,6.5,-9.5
Liberia,LBR,1564,2019,Political Stability and Absence of Violence/Terrorism,-0.33,6.5,-9.5
Liberia,LBR,1564,2019,Regulatory Quality,-0.99,6.5,-9.5
Liberia,LBR,1564,2019,Rule of Law,-0.99,6.5,-9.5
Liberia,LBR,1564,2019,Voice and Accountability,-0.07,6.5,-9.5
Liberia,LBR,1564,2020,Control of Corruption,-0.88,6.5,-9.5
Liberia,LBR,1564,2020,Government Effectiveness,-1.43,6.5,-9.5
Liberia,LBR,1564,2020,Political Stability and Absence of Violence/Terrorism,-0.37,6.5,-9.5
Liberia,LBR,1564,2020,Regulatory Quality,-1.02,6.5,-9.5
Liberia,LBR,1564,2020,Rule of Law,-1.02,6.5,-9.5
Liberia,LBR,1564,2020,Voice and Accountability,-0.07,6.5,-9.5
Liberia,LBR,1564,2021,Control of Corruption,-0.92,6.5,-9.5
Liberia,LBR,1564,2021,Government Effectiveness,-1.38,6.5,-9.5
Liberia,LBR,1564,2021,Political Stability and Absence of Violence/Terrorism,-0.24,6.5,-9.5
Liberia,LBR,1564,2021,Regulatory Quality,-0.95,6.5,-9.5
Liberia,LBR,1564,2021,Rule of Law,-0.93,6.5,-9.5
Liberia,LBR,1564,2021,Voice and Accountability,-0.02,6.5,-9.5
Libya,LBY,24131,2012,Control of Corruption,-1.32,25,17
Libya,LBY,24131,2012,Government Effectiveness,-1.27,25,17
Libya,LBY,24131,2012,Political Stability and Absence of Violence/Terrorism,-1.59,25,17
Libya,LBY,24131,2012,Regulatory Quality,-1.62,25,17
Libya,LBY,24131,2012,Rule of Law,-0.98,25,17
Libya,LBY,24131,2012,Voice and Accountability,-0.9,25,17
Libya,LBY,24131,2013,Control of Corruption,-1.44,25,17
Libya,LBY,24131,2013,Government Effectiveness,-1.32,25,17
Libya,LBY,24131,2013,Political Stability and Absence of Violence/Terrorism,-1.84,25,17
Libya,LBY,24131,2013,Regulatory Quality,-1.75,25,17
Libya,LBY,24131,2013,Rule of Law,-1.26,25,17
Libya,LBY,24131,2013,Voice and Accountability,-0.97,25,17
Libya,LBY,24131,2014,Control of Corruption,-1.52,25,17
Libya,LBY,24131,2014,Government Effectiveness,-1.52,25,17
Libya,LBY,24131,2014,Political Stability and Absence of Violence/Terrorism,-2.35,25,17
Libya,LBY,24131,2014,Regulatory Quality,-2.1,25,17
Libya,LBY,24131,2014,Rule of Law,-1.39,25,17
Libya,LBY,24131,2014,Voice and Accountability,-1.11,25,17
Libya,LBY,24131,2015,Control of Corruption,-1.56,25,17
Libya,LBY,24131,2015,Government Effectiveness,-1.46,25,17
Libya,LBY,24131,2015,Political Stability and Absence of Violence/Terrorism,-2.2,25,17
Libya,LBY,24131,2015,Regulatory Quality,-2.22,25,17
Libya,LBY,24131,2015,Rule of Law,-1.51,25,17
Libya,LBY,24131,2015,Voice and Accountability,-1.34,25,17
Libya,LBY,24131,2016,Control of Corruption,-1.56,25,17
Libya,LBY,24131,2016,Government Effectiveness,-1.72,25,17
Libya,LBY,24131,2016,Political Stability and Absence of Violence/Terrorism,-2.28,25,17
Libya,LBY,24131,2016,Regulatory Quality,-2.2,25,17
Libya,LBY,24131,2016,Rule of Law,-1.69,25,17
Libya,LBY,24131,2016,Voice and Accountability,-1.43,25,17
Libya,LBY,24131,2017,Control of Corruption,-1.54,25,17
Libya,LBY,24131,2017,Government Effectiveness,-1.58,25,17
Libya,LBY,24131,2017,Political Stability and Absence of Violence/Terrorism,-2.36,25,17
Libya,LBY,24131,2017,Regulatory Quality,-2.12,25,17
Libya,LBY,24131,2017,Rule of Law,-1.67,25,17
Libya,LBY,24131,2017,Voice and Accountability,-1.44,25,17
Libya,LBY,24131,2018,Control of Corruption,-1.51,25,17
Libya,LBY,24131,2018,Government Effectiveness,-1.66,25,17
Libya,LBY,24131,2018,Political Stability and Absence of Violence/Terrorism,-2.44,25,17
Libya,LBY,24131,2018,Regulatory Quality,-2.19,25,17
Libya,LBY,24131,2018,Rule of Law,-1.68,25,17
Libya,LBY,24131,2018,Voice and Accountability,-1.54,25,17
Libya,LBY,24131,2019,Control of Corruption,-1.56,25,17
Libya,LBY,24131,2019,Government Effectiveness,-1.75,25,17
Libya,LBY,24131,2019,Political Stability and Absence of Violence/Terrorism,-2.57,25,17
Libya,LBY,24131,2019,Regulatory Quality,-2.28,25,17
Libya,LBY,24131,2019,Rule of Law,-1.75,25,17
Libya,LBY,24131,2019,Voice and Accountability,-1.48,25,17
Libya,LBY,24131,2020,Control of Corruption,-1.57,25,17
Libya,LBY,24131,2020,Government Effectiveness,-1.84,25,17
Libya,LBY,24131,2020,Political Stability and Absence of Violence/Terrorism,-2.46,25,17
Libya,LBY,24131,2020,Regulatory Quality,-2.2,25,17
Libya,LBY,24131,2020,Rule of Law,-1.86,25,17
Libya,LBY,24131,2020,Voice and Accountability,-1.36,25,17
Libya,LBY,24131,2021,Control of Corruption,-1.57,25,17
Libya,LBY,24131,2021,Government Effectiveness,-1.72,25,17
Libya,LBY,24131,2021,Political Stability and Absence of Violence/Terrorism,-2.37,25,17
Libya,LBY,24131,2021,Regulatory Quality,-1.95,25,17
Libya,LBY,24131,2021,Rule of Law,-1.78,25,17
Libya,LBY,24131,2021,Voice and Accountability,-1.46,25,17
Lithuania,LTU,42581,2012,Control of Corruption,0.39,56,24
Lithuania,LTU,42581,2012,Government Effectiveness,0.83,56,24
Lithuania,LTU,42581,2012,Political Stability and Absence of Violence/Terrorism,0.79,56,24
Lithuania,LTU,42581,2012,Regulatory Quality,1.12,56,24
Lithuania,LTU,42581,2012,Rule of Law,0.84,56,24
Lithuania,LTU,42581,2012,Voice and Accountability,0.93,56,24
Lithuania,LTU,42581,2013,Control of Corruption,0.42,56,24
Lithuania,LTU,42581,2013,Government Effectiveness,0.83,56,24
Lithuania,LTU,42581,2013,Political Stability and Absence of Violence/Terrorism,0.96,56,24
Lithuania,LTU,42581,2013,Regulatory Quality,1.15,56,24
Lithuania,LTU,42581,2013,Rule of Law,0.83,56,24
Lithuania,LTU,42581,2013,Voice and Accountability,0.94,56,24
Lithuania,LTU,42581,2014,Control of Corruption,0.55,56,24
Lithuania,LTU,42581,2014,Government Effectiveness,0.98,56,24
Lithuania,LTU,42581,2014,Political Stability and Absence of Violence/Terrorism,0.74,56,24
Lithuania,LTU,42581,2014,Regulatory Quality,1.19,56,24
Lithuania,LTU,42581,2014,Rule of Law,0.94,56,24
Lithuania,LTU,42581,2014,Voice and Accountability,0.96,56,24
Lithuania,LTU,42581,2015,Control of Corruption,0.61,56,24
Lithuania,LTU,42581,2015,Government Effectiveness,1.18,56,24
Lithuania,LTU,42581,2015,Political Stability and Absence of Violence/Terrorism,0.76,56,24
Lithuania,LTU,42581,2015,Regulatory Quality,1.27,56,24
Lithuania,LTU,42581,2015,Rule of Law,1,56,24
Lithuania,LTU,42581,2015,Voice and Accountability,0.97,56,24
Lithuania,LTU,42581,2016,Control of Corruption,0.71,56,24
Lithuania,LTU,42581,2016,Government Effectiveness,1.07,56,24
Lithuania,LTU,42581,2016,Political Stability and Absence of Violence/Terrorism,0.83,56,24
Lithuania,LTU,42581,2016,Regulatory Quality,1.13,56,24
Lithuania,LTU,42581,2016,Rule of Law,1.02,56,24
Lithuania,LTU,42581,2016,Voice and Accountability,1,56,24
Lithuania,LTU,42581,2017,Control of Corruption,0.55,56,24
Lithuania,LTU,42581,2017,Government Effectiveness,0.96,56,24
Lithuania,LTU,42581,2017,Political Stability and Absence of Violence/Terrorism,0.78,56,24
Lithuania,LTU,42581,2017,Regulatory Quality,1.15,56,24
Lithuania,LTU,42581,2017,Rule of Law,0.99,56,24
Lithuania,LTU,42581,2017,Voice and Accountability,0.99,56,24
Lithuania,LTU,42581,2018,Control of Corruption,0.49,56,24
Lithuania,LTU,42581,2018,Government Effectiveness,1.07,56,24
Lithuania,LTU,42581,2018,Political Stability and Absence of Violence/Terrorism,0.74,56,24
Lithuania,LTU,42581,2018,Regulatory Quality,1.1,56,24
Lithuania,LTU,42581,2018,Rule of Law,0.95,56,24
Lithuania,LTU,42581,2018,Voice and Accountability,0.89,56,24
Lithuania,LTU,42581,2019,Control of Corruption,0.69,56,24
Lithuania,LTU,42581,2019,Government Effectiveness,1.04,56,24
Lithuania,LTU,42581,2019,Political Stability and Absence of Violence/Terrorism,0.78,56,24
Lithuania,LTU,42581,2019,Regulatory Quality,1.16,56,24
Lithuania,LTU,42581,2019,Rule of Law,1.02,56,24
Lithuania,LTU,42581,2019,Voice and Accountability,1,56,24
Lithuania,LTU,42581,2020,Control of Corruption,0.8,56,24
Lithuania,LTU,42581,2020,Government Effectiveness,1.05,56,24
Lithuania,LTU,42581,2020,Political Stability and Absence of Violence/Terrorism,0.93,56,24
Lithuania,LTU,42581,2020,Regulatory Quality,1.09,56,24
Lithuania,LTU,42581,2020,Rule of Law,0.99,56,24
